   name   params aux1 aux2    stage/arc    chunk/index
    Ub3 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/005
    Ub4 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/006
    Um1 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/007
    Um2 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/008
    Uw1 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/009
    Uw2 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00A
    Sa1 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00B
    Sa2 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00C
    Sa3 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00D
    Sa4 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00E
    Sa5 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/00F
 RotenA 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/010
 RotenB 01FF00FF 0000 0000 in K_Testb/Room0 ACTR/011
 RotenC 020000FF 0000 0000 in K_Testb/Room0 ACTR/012
    Um3 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/013
    Ug1 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/014
    Ug2 00FF00FF 0000 0000 in K_Testb/Room0 ACTR/015
    Sv0 FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/016
    Sv1 FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/017
    Sv2 FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/018
    Sv3 FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/019
     Mt 000000FF 0000 0000 in K_Testb/Room0 ACTR/01A
     Mn FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/01B
 Figure FFFFFFFF 0000 0000 in K_Testb/Room0 ACTR/01C
     Ah 00000000 0000 0000 in K_Testb/Room0 ACTR/01D
     Ah 00000001 0000 0000 in K_Testb/Room0 ACTR/01E
     Ah 00000002 0000 0000 in K_Testb/Room0 ACTR/01F
     Ah 00000003 0000 0000 in K_Testb/Room0 ACTR/020
     Ah 00000004 0000 0000 in K_Testb/Room0 ACTR/021
     Ah 00000005 0000 0000 in K_Testb/Room0 ACTR/022
     Ah 00000006 0000 0000 in K_Testb/Room0 ACTR/023
     Ah 00000007 0000 0000 in K_Testb/Room0 ACTR/024
  Hbox1 8600FF00 0000 FFFF in K_Testc/Room0 ACTR/000
 Hjump2 00000000 0000 0000 in K_Testc/Room0 ACTR/001
  Vpbot 00000100 0000 0000 in K_Testc/Room0 ACTR/002
 kotubo 707F003F 0000 0000 in K_Testc/Room0 ACTR/003
MkieBAB 00FF01FF 0000 0000 in K_Testc/Room0 ACTR/004
 Msdan2 00000001 0000 0000 in K_Testc/Room0 ACTR/005
Kbota_B 010001FF 0000 0000 in K_Testc/Room0 ACTR/006
     Nh 000000FF 0000 0000 in K_Testc/Room0 ACTR/007
    Os1 00FF00FF 0000 0000 in K_Testc/Room0 ACTR/008
     Os 00FF00FF 0000 0000 in K_Testc/Room0 ACTR/009
    Os2 00FF00FF 0000 0000 in K_Testc/Room0 ACTR/00A
 Ebomzo 000000FF 0000 0000 in K_Testc/Room0 ACTR/00B
  Kanat 000000FF 0000 0000 in K_Testc/Room0 ACTR/00C
   Pbka 000000FF 0000 0000 in K_Testc/Room0 ACTR/00D
Kbota_A 000002FF 0000 0000 in K_Testc/Room0 ACTR/00E
  Mcrtn 0000FFFF 0000 0000 in K_Testc/Room0 ACTR/00F
 Homen1 003FF07F 0000 0000 in K_Testc/Room0 ACTR/010
 Homen2 003FF17F 0000 0000 in K_Testc/Room0 ACTR/011
Kbota_B 010005FF 0000 0000 in K_Testc/Room0 ACTR/012
Kbota_B 010004FF 0000 0000 in K_Testc/Room0 ACTR/013
 koisi1 707FFF3F 0000 0000 in K_Testc/Room0 ACTR/014
AND_SW2 FF030102 00FF 0006 in K_Testc/Room0 ACTR/015
  Vochi 001FFFFF 0000 0000 in K_Testc/Room0 ACTR/016
 Usovmc FFFFFFFF 0000 0000 in K_Testc/Room0 ACTR/017
   item 03FFFF02 0000 0000 in K_Testc/Room0 ACTR/018
   item 03FFFF03 0000 0000 in K_Testc/Room0 ACTR/019
   item 03FFFF04 0000 0000 in K_Testc/Room0 ACTR/01A
   item 03FFFF05 0000 0000 in K_Testc/Room0 ACTR/01B
   item 03FFFF06 0000 0000 in K_Testc/Room0 ACTR/01C
   item 03FFFF00 0000 0000 in K_Testc/Room0 ACTR/01D
   item 03FFFF01 0000 0000 in K_Testc/Room0 ACTR/01E
   item 03FFFF1F 0000 0000 in K_Testc/Room0 ACTR/01F
   item 03FFFF45 0000 0000 in K_Testc/Room0 ACTR/020
   item 03FFFF46 0000 0000 in K_Testc/Room0 ACTR/021
   item 03FFFF47 0000 0000 in K_Testc/Room0 ACTR/022
   item 03FFFF48 0000 0000 in K_Testc/Room0 ACTR/023
   item 03FFFF49 0000 0000 in K_Testc/Room0 ACTR/024
   item 03FFFF15 0000 0000 in K_Testc/Room0 ACTR/025
   item 03FFFF4A 0000 0000 in K_Testc/Room0 ACTR/026
   item 03FFFF4B 0000 0000 in K_Testc/Room0 ACTR/027
 Rcloud 00000000 0000 0000 in K_Testc/Room0 ACTR/028
   Ekao 737FFF3F 0000 00FF in K_Testc/Room0 ACTR/029
   Ekao 737FFF3F 0000 00FF in K_Testc/Room0 ACTR/02A
Ebrock2 747FFF3F 0000 00FF in K_Testc/Room0 ACTR/02B
Ebrock2 747FFF3F 0000 00FF in K_Testc/Room0 ACTR/02C
 Ebrock 727FFF3F 0000 00FF in K_Testc/Room0 ACTR/02D
 Ebrock 727FFF3F 0000 00FF in K_Testc/Room0 ACTR/02E
  Mori1 00FF0306 0000 0000 in K_Testc/Room0 ACTR/02F
Kbota_A 000006FF 0000 0000 in K_Testc/Room0 ACTR/030
MhmrSW0 000307FF 0000 0000 in K_Testc/Room0 ACTR/031
  VigaH 0000001F 0000 0000 in K_Testc/Room0 ACTR/032
  Kmi00 777F3F3F 0000 00FF in K_Testc/Room0 ACTR/033
  Ekskz 000000FF 0000 0000 in K_Testc/Room0 ACTR/034
  VbakH 0000FF1F 0000 0000 in K_Testc/Room0 ACTR/035
  LTag1 00FFFFFD 0000 0000 in K_Testc/Room0 SCOB/000
 AttTag 00000302 0000 0000 in K_Testc/Room0 SCOB/001
bonbori 03FFFFFF 0000 0000 in K_Testc/Room0 SCOB/002
 SWtact 0000FF0A 0000 0000 in K_Testc/Room0 SCOB/003
bonbori 0AFFFFFF 0000 0000 in K_Testc/Room0 SCOB/004
Ygush00 FFFFFFFF 0000 0000 in K_Testc/Room0 SCOB/005
Ygush00 FFFFFFFF 0000 0000 in K_Testc/Room0 SCOB/006
Ygush00 FFFFFFFF 0000 0000 in K_Testc/Room0 SCOB/007
  moZOU 00000000 0000 0000 in K_Testd/Room0 ACTR/000
 Mmusic FFFFFFFF 0000 0000 in K_Testd/Room0 ACTR/001
Kbota_A 4000FFFF 0000 00FF in K_Testd/Room0 ACTR/002
Kbota_A 4000FFFF 0000 00FF in K_Testd/Room0 ACTR/003
  FTree 0000000F 0000 0000 in K_Testd/Room0 ACTR/004
  FTree 0000000F 0000 0000 in K_Testd/Room0 ACTR/005
 Rforce FFFFFFFF 0000 0000 in K_Testd/Room0 ACTR/006
 Htobi2 000001FF 0000 0000 in K_Testd/Room0 ACTR/007
  Ghrwp 000000FF 0000 0000 in K_Testd/Room0 ACTR/008
 Ocanon FF00FFFF 0000 0000 in K_Testd/Room0 ACTR/009
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00A
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00B
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00C
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00D
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00E
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/00F
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/010
 koisi1 707FFFFF 0000 0000 in K_Testd/Room0 ACTR/011
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/012
   Hpu2 00000001 0000 0000 in K_Testd/Room0 ACTR/013
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/014
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/015
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/016
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/017
Shmrgrd 000000FF 0000 0000 in K_Testd/Room0 ACTR/018
Kbota_A 4000E3FF 0000 00FF in K_Testd/Room0 ACTR/019
Kbota_A 4000E4FF 0000 00FF in K_Testd/Room0 ACTR/01A
   Fire 0001F0E3 0000 0000 in K_Testd/Room0 ACTR/01B
   Fire 0011F0E4 0000 0000 in K_Testd/Room0 ACTR/01C
 Mhsg4h 00FFFF04 0000 0000 in K_Testd/Room0 ACTR/01D
 kotubo 707FC53F 0000 0063 in K_Testd/Room0 ACTR/01E
   item 03FFFF00 0000 0061 in K_Testd/Room0 ACTR/01F
     Tn 64FF01FF 00FF 00FF in K_Testd/Room0 ACTR/020
    mo2 65FF010F 001F 00FF in K_Testd/Room0 ACTR/021
     Bk 66FF01EF 001F 00FF in K_Testd/Room0 ACTR/022
Yfrlt00 FFFFFFFF 0000 0000 in K_Testd/Room0 SCOB/000
Yfrlt00 FFFFFFFF 0000 0000 in K_Testd/Room0 SCOB/001
Yfrlt00 FFFFFFFF E000 0000 in K_Testd/Room0 SCOB/002
  Ikori 000000FF 0000 0000 in K_Testd/Room0 SCOB/003
  Ikori 000000FF 0000 0000 in K_Testd/Room0 SCOB/004
  Ikori 00000063 0000 0000 in K_Testd/Room0 SCOB/005
  Ikori 00000061 0000 0000 in K_Testd/Room0 SCOB/006
  Ikori 00000064 0000 0000 in K_Testd/Room0 SCOB/007
  Ikori 00000065 0000 0000 in K_Testd/Room0 SCOB/008
  Ikori 00000066 0000 0000 in K_Testd/Room0 SCOB/009
 Ohatch 000000FF 0000 0000 in K_Teste/Room0 ACTR/000
Gaship1 FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/001
Gaship2 FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/002
   Apzl 00FF0001 0000 0000 in K_Teste/Room0 ACTR/003
   Apzl 00FF0102 0000 0000 in K_Teste/Room0 ACTR/004
   Apzl 00FF0203 0000 0000 in K_Teste/Room0 ACTR/005
   Apzl 00FF0304 0000 0000 in K_Teste/Room0 ACTR/006
   Apzl 00FF0405 0000 0000 in K_Teste/Room0 ACTR/007
   Apzl 00FF0506 0000 0000 in K_Teste/Room0 ACTR/008
   Apzl 00FF0607 0000 0000 in K_Teste/Room0 ACTR/009
   Apzl 00FF0708 0000 0000 in K_Teste/Room0 ACTR/00A
 kotubo 707FC03F 0000 00E0 in K_Teste/Room0 ACTR/00B
 kotubo 707FC03F 0000 00E1 in K_Teste/Room0 ACTR/00C
 kotubo 707FC03F 0000 00E2 in K_Teste/Room0 ACTR/00D
 kotubo 707FC03F 0000 00E3 in K_Teste/Room0 ACTR/00E
 kotubo 707FC03F 0000 00E4 in K_Teste/Room0 ACTR/00F
 kotubo 707FC03F 0000 00E5 in K_Teste/Room0 ACTR/010
 kotubo 707FC03F 0000 00E6 in K_Teste/Room0 ACTR/011
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/012
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/013
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/014
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/015
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/016
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/017
 kotubo 707FFF3F 0000 00FF in K_Teste/Room0 ACTR/018
 Hfuck1 FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/019
 Hfuck1 FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/01A
dmgroom FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/01B
  VgnFD FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/01C
  Ygcwp 0000000F 0000 0000 in K_Teste/Room0 ACTR/01D
  Vteng FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/01E
   Evsw 00A207E0 0000 0000 in K_Teste/Room0 ACTR/01F
   Evsw 00A208E1 0000 0000 in K_Teste/Room0 ACTR/020
  Gtaki FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/021
Warpts1 FFFFFF02 FFFF 0000 in K_Teste/Room0 ACTR/022
Warpts2 FFFFFF03 FFFF 0000 in K_Teste/Room0 ACTR/023
   Evsw 00A209E2 0000 0000 in K_Teste/Room0 ACTR/024
   Evsw 00A20AE3 0000 0000 in K_Teste/Room0 ACTR/025
Warpts3 FFFFFF04 FFFF 0000 in K_Teste/Room0 ACTR/026
   Evsw 00A20BE4 0000 0000 in K_Teste/Room0 ACTR/027
   Evsw 00A20CE5 0000 0000 in K_Teste/Room0 ACTR/028
   Evsw 00A20DE6 0000 0000 in K_Teste/Room0 ACTR/029
   Evsw 00A20EE7 0000 0000 in K_Teste/Room0 ACTR/02A
Gntakis FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/02B
Gntakie FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/02C
Gnbtaki FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/02D
HyoiKam FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/LayerB/000
HyoiKam FFFFFFFF 0000 0000 in K_Teste/Room0 ACTR/LayerB/001
SWtactB 0001FFE0 0000 0000 in K_Teste/Room0 SCOB/000
SWtactB 000100E1 0000 0000 in K_Teste/Room0 SCOB/001
SWtactB 000101E2 0000 0000 in K_Teste/Room0 SCOB/002
SWtactB 000102E3 0000 0000 in K_Teste/Room0 SCOB/003
SWtactB 000103E4 0000 0000 in K_Teste/Room0 SCOB/004
SWtactB 000104E5 0000 0000 in K_Teste/Room0 SCOB/005
SWtactB 000105E6 0000 0000 in K_Teste/Room0 SCOB/006
bonbori E0FFFFFF 0000 0000 in K_Teste/Room0 SCOB/007
bonbori E1FFFFFF 0000 0000 in K_Teste/Room0 SCOB/008
bonbori E2FFFFFF 0000 0000 in K_Teste/Room0 SCOB/009
bonbori E3FFFFFF 0000 0000 in K_Teste/Room0 SCOB/00A
bonbori E4FFFFFF 0000 0000 in K_Teste/Room0 SCOB/00B
bonbori E5FFFFFF 0000 0000 in K_Teste/Room0 SCOB/00C
bonbori E6FFFFFF 0000 0000 in K_Teste/Room0 SCOB/00D
bonbori E7FFFFFF 0000 0000 in K_Teste/Room0 SCOB/00E
 SWat00 0000E0FF 0000 0000 in K_Teste/Room0 SCOB/00F
 GBoard FFFFFFFF 0000 0000 in Kaisen/Room0 ACTR/000
    Kg1 FFFFFFFF 0000 0000 in Kaisen/Room0 ACTR/001
 KNOB00 002FF0FF 0FFF 0000 in Kaisen/Room0 ACTR/002
 KNOB00 002FF0FF 0FFF 0000 in Kaisen/Room0 ACTR/003
   item 03FF1603 0000 00FF in Kaisen/Room0 ACTR/004
   item 03FF1703 0000 00FF in Kaisen/Room0 ACTR/005
   item 03FF1803 0000 00FF in Kaisen/Room0 ACTR/006
   Fdai FFFFFF17 0000 0000 in Kaisen/Room0 ACTR/007
   Fdai FFFFFF18 0000 0000 in Kaisen/Room0 ACTR/008
   Fdai FFFFFF19 0000 0000 in Kaisen/Room0 ACTR/009
   Fdai FFFFFF1A 0000 0000 in Kaisen/Room0 ACTR/00A
 KNOB00 0FFFF0FF 0FFF 0000 in LinkRM/Room0 ACTR/000
  swood 00000010 0000 0000 in LinkRM/Room0 ACTR/001
  swood 00000010 0000 0000 in LinkRM/Room0 ACTR/002
   Lamp FFFFFF01 0000 0000 in LinkRM/Room0 ACTR/003
    Ba1 00000003 0000 0000 in LinkRM/Room0 ACTR/004
    Ba1 00000004 0000 0000 in LinkRM/Room0 ACTR/005
   MPot 00000000 0000 0000 in LinkRM/Room0 ACTR/006
 MOsara 00000001 0000 0000 in LinkRM/Room0 ACTR/007
 MKoppu 00000002 0000 0000 in LinkRM/Room0 ACTR/008
 MKoppu 00000002 0000 0000 in LinkRM/Room0 ACTR/009
    Ba1 00000000 0000 0000 in LinkRM/Room0 ACTR/00A
    Ba1 00000001 0000 0000 in LinkRM/Room0 ACTR/00B
 SPitem 0000003B 0000 0000 in LinkRM/Room0 ACTR/00C
    Ba1 00000003 0000 0000 in LinkRM/Room0 ACTR/Layer7/000
  TagEv 02FF110A 0000 FFFF in LinkRM/Room0 SCOB/000
  TagEv FF11120A 0000 FFFF in LinkRM/Room0 SCOB/001
bonbori FFFFFF81 0000 0000 in LinkRM/Room0 SCOB/002
ky_tag1 FFFFFFFF 0000 0000 in LinkRM/Room0 SCOB/003
takara2 FF000280 0000 06FF in LinkUG/Stage TRES/000
 door10 0FFFF0FF 0000 FF3F in M2ganon/Stage TGDR/000
  RopeR FFFF2700 0000 0000 in M2ganon/Room0 ACTR/000
  RopeR FFFF2700 0000 0000 in M2ganon/Room0 ACTR/001
  RopeR FFFF2700 0000 0000 in M2ganon/Room0 ACTR/002
  RopeR FFFF2700 0000 0000 in M2ganon/Room0 ACTR/003
    Zl1 00000006 0000 0000 in M2ganon/Room0 ACTR/004
dmgroom FFFFFFFF 0000 0000 in M2ganon/Room0 ACTR/005
 Search FFFF0501 FFFF 0000 in M2ganon/Room0 TGOB/000
 Search FFFF0501 FFFF 0000 in M2ganon/Room0 TGOB/001
 Search FFFF0501 FFFF 0000 in M2ganon/Room0 TGOB/002
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/003
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/004
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/005
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/006
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/007
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/008
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/009
  Ikari 0000FF01 0094 026C in M2ganon/Room0 TGOB/00A
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/00B
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/00C
  Ikari 0000FF01 0000 0000 in M2ganon/Room0 TGOB/00D
 MjFlag 00000003 0E38 F60C in M2ganon/Room0 TGOB/00E
 MjFlag 00000003 F60C F60C in M2ganon/Room0 TGOB/00F
 MjFlag 00000003 F82E 05B0 in M2ganon/Room0 TGOB/010
 MjFlag 00000003 F1C8 02D8 in M2ganon/Room0 TGOB/011
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/000
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/001
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/002
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/003
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/004
bonbori FFFFFFC1 0000 0000 in M2ganon/Room0 TGSC/005
  TagHt FFFF330E 0466 FFFF in M2tower/Stage SCOB/000
 door10 0FFFF0FF 0000 FF3F in M2tower/Stage TGDR/000
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/000
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/001
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/002
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/003
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/004
 kotubo 707FFF00 0000 00FF in M2tower/Room0 ACTR/005
  Otble 00000000 0000 0000 in M2tower/Room0 ACTR/006
 Ostool 747FFF3F 0000 00FF in M2tower/Room0 ACTR/007
 Ostool 747FFF3F 0000 00FF in M2tower/Room0 ACTR/008
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/000
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/001
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/002
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/003
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/004
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/005
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/006
 Kamome FFFFFF05 0000 0000 in M2tower/Room0 ACTR/Layer1/007
    Ls1 00000002 0000 0000 in M2tower/Room0 ACTR/Layer1/008
    Zl1 00000006 0000 0000 in M2tower/Room0 ACTR/Layer1/009
    P1a 000000FF 0000 0000 in M2tower/Room0 ACTR/Layer1/00A
    P1b 00100000 0000 0000 in M2tower/Room0 ACTR/Layer1/00B
     Dk FFFFFF02 0000 0000 in M2tower/Room0 ACTR/Layer1/00C
  Tide3 FF030000 0000 0000 in M2tower/Room0 ACTR/Layer1/00D
    Bdk FFFFFFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/000
ootubo1 017FFF3F 0000 00FF in M2tower/Room0 ACTR/Layer3/001
ootubo1 017FFF3F 0000 00FF in M2tower/Room0 ACTR/Layer3/002
ootubo1 017FFF3F 0000 00FF in M2tower/Room0 ACTR/Layer3/003
ootubo1 017FFF3F 0000 00FF in M2tower/Room0 ACTR/Layer3/004
     Bk FFFF5A42 001F 00FF in M2tower/Room0 ACTR/Layer3/005
     Bk FFFF5A62 001F 00FF in M2tower/Room0 ACTR/Layer3/006
     Bk FFFF5A42 001F 00FF in M2tower/Room0 ACTR/Layer3/007
     Bk FFFF5A62 001F 00FF in M2tower/Room0 ACTR/Layer3/008
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/009
 koisi1 707FFFE6 0000 0000 in M2tower/Room0 ACTR/Layer3/00A
 koisi1 707FFFEF 0000 0000 in M2tower/Room0 ACTR/Layer3/00B
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/00C
 koisi1 707FFFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/00D
 koisi1 707FFFE7 0000 0000 in M2tower/Room0 ACTR/Layer3/00E
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/00F
 koisi1 707FFFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/010
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/011
 koisi1 707FFFE7 0000 0000 in M2tower/Room0 ACTR/Layer3/012
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/013
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/014
 koisi1 707FFFE6 0000 0000 in M2tower/Room0 ACTR/Layer3/015
 koisi1 707FFFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/016
 koisi1 707FFFC0 0000 0000 in M2tower/Room0 ACTR/Layer3/017
 koisi1 707FFFEF 0000 0000 in M2tower/Room0 ACTR/Layer3/018
 koisi1 707FFFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/019
  Tide3 80030000 0000 0000 in M2tower/Room0 ACTR/Layer3/01A
  Bitem 00000002 0000 0000 in M2tower/Room0 ACTR/Layer3/01B
 ATdoor 0000FFFF 0000 0000 in M2tower/Room0 ACTR/Layer3/01C
ky_tag0 01010001 00FF 0000 in M2tower/Room0 SCOB/000
bonbori FFFFFFC1 0000 0000 in M2tower/Room0 SCOB/Layer3/000
bonbori FFFFFFC1 0000 0000 in M2tower/Room0 SCOB/Layer3/001
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/000
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/001
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/002
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/003
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/004
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/005
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/006
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/007
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/008
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/009
 Bdkobj FFFFFF00 00B6 0000 in M2tower/Room0 TGOB/00A
 Bdkobj FFFFFF00 FDDE 0000 in M2tower/Room0 TGOB/00B
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/00C
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/00D
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/00E
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/00F
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/010
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/011
 Bdkobj FFFFFF00 0000 0000 in M2tower/Room0 TGOB/012
 Sttoge FFFFFFFF 0000 0000 in M2tower/Room0 TGOB/013
 Stgate FFFFFFFF 0000 0000 in M2tower/Room0 TGOB/014
 Stgate FFFFFFFF 0000 0000 in M2tower/Room0 TGOB/015
 Stgate FFFFFFFF 0000 0000 in M2tower/Room0 TGOB/016
 Search FF010601 FFFF 0000 in M2tower/Room0 TGOB/017
 Search FF000601 FFFF 0000 in M2tower/Room0 TGOB/018
 Search FF020601 FFFF 0000 in M2tower/Room0 TGOB/019
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01A
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01B
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01C
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01D
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01E
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/01F
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/020
  Ikari 0000FF01 0094 026C in M2tower/Room0 TGOB/021
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/022
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/023
  Ikari 0000FF01 0000 0000 in M2tower/Room0 TGOB/024
 MjFlag 00000003 0E38 F60C in M2tower/Room0 TGOB/025
 MjFlag 00000003 F60C F60C in M2tower/Room0 TGOB/026
 MjFlag 00000003 F82E 05B0 in M2tower/Room0 TGOB/027
 MjFlag 00000003 F1C8 02D8 in M2tower/Room0 TGOB/028
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/029
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02A
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02B
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02C
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02D
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02E
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/02F
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/030
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/031
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/032
    Kui FFFF0401 0000 0000 in M2tower/Room0 TGOB/033
 Bdkobj FFFFFF02 0000 0000 in M2tower/Room0 TGOB/034
 Bdkobj FFFFFF02 0000 0000 in M2tower/Room0 TGOB/035
 Bdkobj FFFFFF02 0000 0000 in M2tower/Room0 TGOB/036
